"","Short_name","Authors","Abstract","Title","Source","DocumentType","PubDate","PubYear","DoI","WoSCat","WoSID"
"797","HYTONEN J, 2019, BALT FOR","HYTONEN J;HOKKA H;SAARINEN M","WE STUDIED THE SUCCESS OF NATURAL REGENERATION FOR EIGHT YEARS AFTER SEED TREE CUTTING ON FOUR DRAINED PEATLAND SCOTS PINE STANDS IN CENTRAL AND NORTHERN FINLAND (PARKANO, SIEVI, VAALA, SIMO) WHEN RETAINING CA. 50 SCOTS PINE STERNS HA(-1) FOLLOWED BY SITE PREPARATION. THE TOTAL NUMBER AND THE NUMBER OF CROP SEEDLINGS AND THEIR MEAN HEIGHT WERE INVESTIGATED BY SPECIES AND METHODS OF SITE PREPARATION (CONTROL, SCALPING, MOUNDING). THE RESULTS SHOWED THAT THE TOTAL SEEDLING NUMBERS WERE VERY HIGH (9,600 - 51,000 HA(-1)) IN ALL SITES AND TREATMENTS. THE SHARE OF DOWNY BIRCH SEEDLINGS WAS 64 - 76 %. THE TOTAL NUMBER OF CROP SEEDLINGS VARIED FROM 1,550 TO 2,000 HA(-1) (2,000 MAXIMUM DENSITY ACCEPTED), WITH NUMBER OF SCOTS PINE SEEDLINGS VARYING FROM 600 IN PARKANO TO 1,950 HA(-1) IN SIEVI. SITE PREPARATION INCREASED THE NUMBER OF PINE CROP SEEDLINGS ON TWO OF THE FOUR SITES: AT PARKANO BY 900 - 1,100 SEEDLINGS HA(-1) AND AT VAALA BY 600 - 800 SEEDLINGS HA(-1). ON AVERAGE, THE NUMBER OF PINE CROP SEEDLINGS WAS SLIGHTLY HIGHER AND THAT FOR ALL BIRCH SEEDLINGS CLEARLY HIGHER WHEN SITE PREPARATION WAS APPLIED. ABOUT 22 - 81% OF CROP SEEDLINGS WERE GROWN IN A PREPARED SURFACE IN SCALPED PLOTS AND 75-91% ON MOUNDED PLOTS. THE MEAN HEIGHT OF THE CROP SEEDLINGS WAS NOT SIGNIFICANTLY AFFECTED BY THE SITE PREPARATION TREATMENT. WITH RESPECT TO THE MINIMUM REQUIREMENTS SET FOR THE REGENERATION RESULT REQUIRED BY FOREST LEGISLATION, SEED TREE CUTTING APPEARED TO PROVIDE SUFFICIENT REGENERATION IN EIGHT YEARS IN TERMS OF THE TOTAL SEEDLING DENSITY AND THE NUMBER OF CROP SEEDLINGS WHEN DOWNY BIRCHES WERE INCLUDED. THE BENEFICIAL EFFECT OF SOIL PREPARATION WAS SEEN IN THE INCREASED SHARE OF SCOTS PINE CROP SEEDLINGS.","THE EFFECT OF SITE PREPARATION ON SEED TREE REGENERATION OF DRAINED SCOTS PINE STANDS IN FINLAND","BALTIC FORESTRY","ARTICLE",NA,2019,NA,"FORESTRY","WOS:000477823500017"
"798","BANDARA S, 2020, PERMAFROST PERIGLAC","BANDARA S;FROESE D;PORTER TJ;CALMELS F","THERMOKARST LAKES FORM FOLLOWING THE THAW OF ICE-RICH PERMAFROST AND DRAIN AFTER A FEW DECADES TO MILLENNIA. DRAINED THERMOKARST LAKE BASINS (DTLBS) BECOME EPICENTERS FOR PEAT ACCUMULATION AND RE-AGGRADATION OF ICE-RICH PERMAFROST. THIS RE-AGGRADATION OF PERMAFROST MAY BE INTERRUPTED BY SUBSEQUENT THERMOKARST LAKE FORMATION WITH SUFFICIENT DISTURBANCE. THERMOKARST LAKES AND DTLBS ARE ABUNDANT NEAR OLD CROW, YUKON, CANADA, BUT LITTLE IS KNOWN ABOUT THEIR EVOLUTION THROUGH THE HOLOCENE. IN THIS STUDY, WE INVESTIGATE THE HYDROLOGY AND DRAINAGE HISTORIES OF SEVEN DTLBS FROM THE OLD CROW FLATS ON THE BASIS OF CRYOSTRATIGRAPHY, RADIOCARBON DATING, AND PORE-ICE DELTA O-18 AND DELTA H-2 RECORDS. CRYOSTRATIGRAPHIC EVIDENCE IMPLIES ONLY ONE OF THE SEVEN STUDIED DTLBS UNDERWENT MULTIPLE THERMOKARST CYCLES. RADIOCARBON AGE-DEPTH MODELS DEMONSTRATE A SLOWDOWN IN THE RATE OF POST-DRAINAGE PEAT ACCUMULATION WITH TIME. PORE-ICE ISOTOPE ANALYSES REVEAL A SPECTRUM OF POSSIBLE POST-DRAINAGE ISOTOPIC HISTORIES RESULTING FROM SPATIAL VARIABILITY IN PERMAFROST, VEGETATION, AND HYDROLOGY. UNLIKE LACUSTRINE SILT, POST-DRAINAGE PEAT CONTAINS RELATIVELY CONSTANT PORE-ICE ISOTOPE TRENDS. IN LIGHT OF OUR FINDINGS, WE PROPOSE THAT SYNGENETIC PEAT PERMAFROST IN DTLBS PRESERVE A WARM-SEASON SAMPLING OF LOCAL METEORIC WATERS. THESE PORE-ICE DELTA O-18 AND DELTA H-2 RECORDS MAY AID MILLENNIAL-SCALE PALEOCLIMATE INVESTIGATIONS, AS WE DEMONSTRATE THROUGH OUR RECONSTRUCTION OF HOLOCENE CLIMATE CHANGE IN NORTHERN YUKON.","HOLOCENE PORE-ICE DELTA O-18 AND DELTA H-2 RECORDS FROM DRAINED THERMOKARST LAKE BASINS IN THE OLD CROW FLATS, YUKON, CANADA","PERMAFROST AND PERIGLACIAL PROCESSES","ARTICLE","OCT",2020,"10.1002/ppp.2073","GEOGRAPHY, PHYSICAL; GEOLOGY","WOS:000551209900001"
"799","HUANG X, 2021, SCI TOTAL ENVIRON","HUANG X;SILVENNOINEN H;KLOVE B;REGINA K;KANDEL TP;PIAYDA A;KARKI S;LAERKE PE;HOGLIND M","CULTIVATED PEATLANDS UNDER DRAINAGE PRACTICES CONTRIBUTE SIGNIFICANT CARBON LOSSES FROM AGRICULTURAL SECTOR IN THE NORDIC COUNTRIES. IN THIS RESEARCH, WE DEVELOPED THE BASGRA-BGC MODEL COUPLED WITH HYDROLOGICAL, SOIL CARBON DECOMPOSITION AND METHANE MODULES TO SIMULATE THE DYNAMIC OF WATER TABLE LEVEL (WTL), CARBON DIOXIDE (CO2) AND METHANE (CH4) EMISSIONS FOR CULTIVATED PEATLANDS. THE FIELD MEASUREMENTS FROM FOUR EXPERIMENTAL SITES IN FINLAND, DENMARK AND NORWAY WERE USED TO VALIDATE THE PREDICTIVE SKILLS OF THIS NOVEL MODEL UNDER DIFFERENT WTL MANAGEMENT PRACTICES, CLIMATIC CONDITIONS AND SOIL PROPERTIES. COMPARED WITH DAILY OBSERVATIONS, THE MODEL PERFORMED WELL IN TERMS OF RMSE (ROOT MEAN SQUARE ERROR; 0.06-0.11 M, 1.22-2.43 GC/M(2)/DAY, AND 0.002-0.330 KGC/HA/DAY FOR WTL, CO2 AND CH4, RESPECTIVELY), NRMSE (NORMALIZED ROOT MEAN SQUARE ERROR; 10.3-18.3%, 13.0-18.6%, 15.3-21.9%) AND PEARSON'S R (PEARSON CORRELATION COEFFICIENT; 0.60-0.91, 0.76-0.88, 0.33-0.80). THE DAILY/ SEASONAL VARIABILITIES WERE THEREFORE CAPTURED AND THE AGGREGATED RESULTS CORRESPONDED WELL WITH ANNUAL ESTIMATIONS. WE FURTHER PROVIDED AN EXAMPLE ON THE MODEL'S POTENTIAL USE IN IMPROVING THE WTL MANAGEMENT TO MITIGATE CO2 AND CH4 EMISSIONS WHILE MAINTAINING GRASS PRODUCTION. AT ALL STUDY SITES, THE SIMULATEDWTLS AND CARBON DECOMPOSITION RATES SHOWED A SIGNIFICANT NEGATIVE CORRELATION. THEREFORE, CONTROLLING WTL COULD EFFECTIVELY REDUCE CARBON LOSSES. HOWEVER, GIVEN THE HIGHLY DIVERSE CARBON DECOMPOSITION RATES WITHIN INDIVIDUAL WTLS, ADDING INDICATORS (E.G. SOIL MOISTURE AND PEAT QUALITY) WOULD IMPROVE OUR CAPACITY TO ASSESS THE EFFECTIVENESS OF SPECIFIC MITIGATION PRACTICES SUCH AS WTL CONTROL AND REWETTING. (C) 2020 THE AUTHOR(S). PUBLISHED BY ELSEVIER B.V. THIS IS AN OPEN ACCESS ARTICLE UNDER THE CC BY-NC-ND LICENSE","MODELLING CO2 AND CH4 EMISSIONS FROM DRAINED PEATLANDS WITH GRASS CULTIVATION BY THE BASGRA-BGC MODEL","SCIENCE OF THE TOTAL ENVIRONMENT","ARTICLE","APR 15",2021,"10.1016/j.scitotenv.2020.144385","ENVIRONMENTAL SCIENCES","WOS:000616232300095"
"800","HOKKA H, 2020, BALT FOR","HOKKA H;STENBERG L;LAUREN A","DRAINAGE DITCHES HAVE BEEN DUG IN PEATLANDS AND PALUDIFIED FORESTS TO ENHANCE FOREST GROWTH IN AN AREA OF 4.7 MHA IN FINLAND. BECAUSE OF PEAT SUBSIDENCE, BANK EROSION, SEDIMENTATION, AND THE INGROWTH OF VEGETATION DITCHES DETERIORATE WITH TIME. IN THIS STUDY THE SHALLOWING OF DITCH DEPTH OVER TIME WAS INVESTIGATED BASED ON A COUNTRY-WIDE PEATLAND INVENTORY DATA MEASURED REPEATEDLY UP TO FOUR TIMES. MIXED LINEAR MODELS WERE DEVELOPED SEPARATELY FOR ORIGINAL DITCHES AND MAINTAINED ONES (CLEANED ONCE OR TWICE). AFTER 20 YEARS, THE DITCHES WERE 20-30 CM SHALLOWER THAN RIGHT AFTER THE DIGGING. THE TIME SINCE DIGGING WAS THE MOST IMPORTANT VARIABLE EXPLAINING THE SHALLOWING FOR BOTH ORIGINAL AND MAINTAINED DITCHES. OTHER VARIABLES EXPLAINING THE DITCH SHALLOWING WERE THE DIGGING METHOD (EXCAVATOR, PLOUGH), DITCH BED SLOPE, LOCATION, AND PEAT LAYER THICKNESS. THE AVERAGE DEVELOPMENT OF THE MAINTAINED AND ORIGINAL EXCAVATOR DITCHES WAS VERY SIMILAR. THE RESULTS CAN BE USED IN ASSESSING DECISION MAKING CONCERNING DITCH CLEANING.","MODELLING DEPTH OF DRAINAGE DITCHES IN FORESTED PEATLANDS OF FINLAND","BALTIC FORESTRY","ARTICLE",NA,2020,"10.46490/BF453","FORESTRY","WOS:000612138400010"
"801","GATIS N, 2020, ECOL ENG","GATIS N;LUSCOMBE DJ;BENAUD P;ASHE J;GRAND-CLEMENT E;ANDERSON K;HARTLEY IP;BRAZIER RE","DRAINED PEATLANDS DOMINATED BY PURPLE MOOR GRASS (MOLINIA CAERULEA) ARE WIDESPREAD IN THE UK AND WESTERN EUROPE. ALTHOUGH SUBSTANTIAL CARBON STORES MAY BE PRESENT IN THESE PEATLANDS, IN THIS DEGRADED STATE THEY ARE NOT CURRENTLY ACTING AS CARBON SINKS. THEREFORE, M.CAERULEA DOMINATED PEATLANDS HAVE BEEN IDENTIFIED AS POTENTIAL SITES FOR ECOHYDROLOGICAL RESTORATION TO TACKLE THE CURRENT CLIMATE EMERGENCY. HOWEVER, AT PRESENT LITTLE IS KNOWN ABOUT WHETHER DITCH BLOCKING CAN RAISE WATER TABLES AND PROMOTE THE RECOVERY OF BOG PLANT SPECIES, AND THE SUBSEQUENT EFFECTS ON CARBON SEQUESTRATION IN THESE PEATLANDS. TO INVESTIGATE THE POTENTIAL FOR RESTORATION, WE MEASURED CHANGES IN WATER TABLE DEPTH, VEGETATION COMPOSITION, PHOTOSYNTHESIS AT 1000 MU MOL PHOTONS M(-2) S(-1) (P-G1000), ECOSYSTEM RESPIRATION (R-ECO) AND PARTITIONED BELOW-GROUND RESPIRATION IN TWO M.CAERULEA DOMINATED PEATLANDS IN WHICH DRAINAGE DITCHES HAD BEEN BLOCKED LOCATED IN EXMOOR NATIONAL PARK, SOUTHWEST ENGLAND. MEASUREMENTS WERE MADE IN TWO HEADWATER CATCHMENTS AT 1/8, 1/4 AND 1/2 OF THE DISTANCE BETWEEN ADJACENT DRAINAGE DITCHES AT FOUR CONTROL-RESTORED PAIRED SITES, DURING THE GROWING SEASONS PRE- (2012) AND POST- (2014, 2016 & 2018) RESTORATION. RESTORATION HAD A SMALL BUT SIGNIFICANT (P = 0.009) EFFECT ON WATER TABLE DEPTHS HOWEVER, THIS DID NOT RESULT IN A SIGNIFICANT CHANGE IN VEGETATION COMPOSITION (P > 0.350). ECOSYSTEM RESPIRATION INCREASED IN BOTH THE CONTROL AND RESTORED LOCATIONS FOLLOWING RESTORATION HOWEVER, THIS INCREASE WAS SIGNIFICANTLY SMALLER (P = 0.010) AT THE RESTORED LOCATIONS, POSSIBLY DUE TO A SIMILARLY REDUCED INCREASE IN PHOTOSYNTHESIS, ALTHOUGH THIS CHANGE WAS NOT SIGNIFICANT (P = 0.116). BELOW-GROUND RESPIRATION SHOWED NO SIGNIFICANT CHANGES FOLLOWING RESTORATION. THIS RESEARCH ILLUSTRATES HOW DEGRADED THESE SHALLOW PEATLANDS ARE, AND RAISES CONCERNS THAT DITCH BLOCKING ALONE MAY NOT BRING ABOUT THE HIGH AND STABLE WATER TABLES REQUIRED TO PERTURB THE EXISTING MOLINIA CAERULEA-DOMINATED ECOSYSTEM AND SUBSTANTIALLY ALTER THE CARBON BALANCE. ADDITIONAL RESTORATION MEASURES MAY BE REQUIRED.","DRAIN BLOCKING HAS LIMITED SHORT-TERM EFFECTS ON GREENHOUSE GAS FLUXES IN A MOLINIA CAERULEA DOMINATED SHALLOW PEATLAND","ECOLOGICAL ENGINEERING","ARTICLE","DEC 1",2020,"10.1016/j.ecoleng.2020.106079","ECOLOGY; ENGINEERING, ENVIRONMENTAL; ENVIRONMENTAL SCIENCES","WOS:000596367600004"
"802","SELYANINA SB, 2020, LESNOY ZH","SELYANINA SB;TATARINTSEVA VG;ZUBOV IN;KUTAKOVA NA;PONOMAREVA TI","OLIGOTROPHIC BOGS PREVAIL AMONG WETLANDS IN THE MAINLAND OF THE NORTH OF RUSSIA. THE STUDY OF THE MOSS COVER RESPONSE TO THE INCREASE IN ANTHROPOGENIC LOAD MAKES IT POSSIBLE TO REVEAL A SHIFT IN THE ECOLOGICAL BALANCE OF BOG ECOSYSTEMS. THE GOAL OF THE RESEARCH IS TO REVEAL CHANGES IN THE PIGMENT APPARATUS OF THE MOSS COVER UNDER DRAINAGE, ROAD CONSTRUCTION AND MINING OPERATION AS IN THE CASE OF THE ARKHANGELSK REGION. SPHAGNUM FUSCUM (SCHIMP.) H. KLINGGR. WAS USED AS THE MAIN OBJECT FOR STUDYING THE PIGMENT COMPOSITION OF THE PHOTOSYNTHETIC APPARATUS. A CHANGE IN THE PIGMENT COMPOSITION DURING THE DRAINAGE OF BOGS WAS FOUND WHEN COMPARING THE PIGMENTS OF S. FUSCUM MOSS ON THE UNDISTURBED ILAS BOG MASSIF AND THE DRAINED BOG MASSIF ""OVECHYE""; THE CONTENT OF CAROTENOIDS DECREASES AND THE CONTENT OF CHLOROPHYLL A INCREASES. THE INFLUENCE OF THE TRAFFIC LOAD WAS STUDIED IN AN OPEN WETLAND OF THE MEZEN DISTRICT, WHERE THERE IS NO TREE-SHRUB LAYER. SUCCESSION OF DOMINANT SPECIES IS OBSERVED IN THE MOSS-LICHEN LAYER OF THE BOG IN THE IMMEDIATE VICINITY OF THE ROAD (34 M); THE PROJECTIVE COVER OF SPHAGNUM MOSSES DECREASES TO LESS THAN 10 %, AND BRIE MOSSES EMERGE AS DOMINANTS. THE CONTENT OF ALL ANALYZED PIGMENTS IN MOSS SAMPLES INCREASES WITH THE DISTANCE FROM UNPAVED ROADS, ESPECIALLY THE CONTENT OF CHLOROPHYLLS (>5 TIMES AT A DISTANCE OF 100 M AND MORE). AS AN EXAMPLE OF THE ANTHROPOGENIC IMPACT OF A MINING ENTER-PRISE, WE USED TERRICONES OF THE LOMONOSOV MINING AND PROCESSING PLANT, PJSC SEVERALMAZ, FROM WHICH AEOLIAN TRANSPORT OF DUST PARTICLES OF ROCKS CONTAINING SAPONITE OCCURS. NEAR THE POLLUTION SOURCE, THE CONTENT OF TOTAL MOSS PIGMENTS IS NOTICEABLY LOWER THAN IN THE AREA PROTECTED BY A FOREST BELT. A DECREASE IN THE PROPORTION OF CHLOROPHYLLS A AND B WITH A SLIGHT INCREASE IN THE CONTENT OF CAROTENOIDS WAS FOUND IN THE PIGMENT COMPLEX. THE CHANGES ARE DUE TO THE TRANSFER OF SAPONITE; A CLAY MINERAL THAT ACTIVELY ABSORBS WATER. THE INCREASED MOISTURE PROVIDES FAVORABLE CONDITIONS FOR THE MOSS VEGETATION, WHICH MITIGATES THE NEGATIVE EFFECT OF POLLUTANTS ON THE PIGMENT APPARATUS OF PLANTS. OVERALL, PIGMENTS CONTENT CHANGE REPRESENTS PLANTS ADAPTATION TO THE ADVERSE IMPACTS AND ANTHROPOGENIC PRESSING.","PIGMENT COMPOSITION OF SPHAGNUM FUSCUM OF WETLANDS UNDER ANTHROPOGENIC IMPACT","LESNOY ZHURNAL-FORESTRY JOURNAL","ARTICLE",NA,2020,"10.37482/0536-1036-2020-6-120-131","FORESTRY","WOS:000602730700010"
"803","HAVERAAEN O, 2019, SCAND J FOREST RES","HAVERAAEN O","TOTAL AND SOLUBLE NUTRIENTS IN PEAT WERE STUDIED AFTER ASH FERTILIZATION ON AN OLIGOTROPH PEATLAND IN SOUTHEAST NORWAY. PLOTS 15 M X 15 M IN SIZE WERE FERTILIZED WITH 0, 4, 7, AND 10 TONS HA(1) OF WOOD OR PEAT ASH IN 1944. CHEMICAL ANALYSES AFTER 18, 35 AND 48 YEARS SHOWED A GRADUAL REDUCTION OF PHOSPHORUS (P) AND CALCIUM (CA) FROM THE 0 TO 10 CM SURFACE PEAT LAYER. SOME OF THE LEACHED CA WAS RECOVERED IN THE LAYERS 10-20 AND 20-40 CM, WHILE HARDLY ANY OF THE LOST P WAS RECOVERED IN THIS WAY. THE AMOUNT OF POTASSIUM (K) IN THE SURFACE LAYER DECLINED BY 75% OVER THE FIRST 18 YEARS, AND REMAINED STABLE THEREAFTER. NOTHING OF THE LOST K WAS RECOVERED IN DEEPER LAYERS. THE PH REFLECTED THE CA LEVELS. OVER THE YEARS, AN INCREASING PROPORTION OF THE APPLIED P, K AND CA WAS RETRIEVED IN THE TREES. NEEDLE ANALYSES INDICATED THAT DECLINING TREE VIGOR ON PLOTS FERTILIZED WITH 4 AND 7 TONS OF ASH HA(-1) WAS DUE TO P LIMITATIONS. AFTER 48 YEARS, THE PEAT CONTENT OF P AND CA WAS STILL SIGNIFICANTLY HIGHER IN FERTILIZED THAN IN CONTROL PLOTS, THUS DEMONSTRATING THE LONG-LASTING EFFECT OF ASH FERTILIZATION.","LONG-TERM EFFECT OF WOOD AND PEAT ASH FERTILIZATION ON NUTRIENT CONTENT IN PEAT AND TREES ON A DRAINED PEATLAND","SCANDINAVIAN JOURNAL OF FOREST RESEARCH","ARTICLE","AUG 18",2019,"10.1080/02827581.2019.1631385","FORESTRY","WOS:000480619900003"
"804","NORBERG L, 2021, FRONT ENV SCI-SWITZ","NORBERG L;HELLMAN M;BERGLUND K;HALLIN S;BERGLUND O","GREENHOUSE GAS EMISSIONS FROM DRAINED AGRICULTURAL PEATLANDS CONTRIBUTE SIGNIFICANTLY TO GLOBAL WARMING. IN A LABORATORY STUDY USING INTACT CORES OF PEAT SOIL FROM EIGHT DIFFERENT SITES IN SWEDEN, FACTORS CONTROLLING THE EMISSION OF THE GREENHOUSE GASES NITROUS OXIDE (N2O) AND METHANE (CH4) WERE EXAMINED. SOIL PROPERTIES, AND THE ABUNDANCE OF THE TOTAL MICROBIAL COMMUNITY (16S RRNA GENE ABUNDANCE), AND GENES ENCODING FOR FUNCTIONS CONTROLLING N2O EMISSIONS (BACTERIAL AND ARCHAEAL AMOA, NIRS, NIRK, NOSZI, AND NOSZII) WERE ANALYZED AND COMPARED AGAINST MEASURED GREENHOUSE GAS EMISSIONS. EMISSIONS WERE MEASURED AT DIFFERENT DRAINAGE LEVELS, I.E., HIGHER SOIL WATER SUCTION VALUES, SINCE DRAINAGE IS AN IMPORTANT FACTOR CONTROLLING GREENHOUSE GAS EMISSIONS FROM PEAT SOILS. THE RESULTS SHOWED THAT N2O AND CH4 EMISSIONS WERE GENERALLY LOW, EXCEPT FOR N2O EMISSIONS AT NEAR WATER-SATURATED CONDITIONS, FOR WHICH THREE SOILS DISPLAYED HIGH VALUES AND LARGE VARIATIONS IN FLUXES. RELATIONSHIPS BETWEEN N2O EMISSIONS AND SOIL PROPERTIES WERE MAINLY LINKED TO SOIL PH, WITH HIGHER EMISSIONS AT LOWER PH. HOWEVER, SPECIFIC ASSEMBLAGES OF NITROGEN CYCLING GUILDS THAT INCLUDED NOSZII, TYPICALLY PRESENT IN NON-DENITRIFYING N2O REDUCERS, WERE DETECTED IN SOILS WITH LOW N2O EMISSIONS. OVERALL, THESE RESULTS INDICATE THAT BOTH PH AND BIOTIC CONTROLS DETERMINE NET N2O FLUXES.","METHANE AND NITROUS OXIDE PRODUCTION FROM AGRICULTURAL PEAT SOILS IN RELATION TO DRAINAGE LEVEL AND ABIOTIC AND BIOTIC FACTORS","FRONTIERS IN ENVIRONMENTAL SCIENCE","ARTICLE","MAR 19",2021,"10.3389/fenvs.2021.631112","ENVIRONMENTAL SCIENCES","WOS:000635922600001"
"805","SINYUTKINA AA, 2020, ATMOS OCEAN OPT","SINYUTKINA AA;KHARANZHEVSKAYA YA","THIS STUDY PRESENTS THE RESULTS OF AN ASSESSMENT OF THE PYROGENIC FACTOR'S CONTRIBUTION TO ATMOSPHERIC POLLUTION IN TERRITORIES OF THE TOMSK REGION, BASED ON THE ANALYSIS OF HEAVY METAL (ZN, PB, CU, AND CD) ATMOSPHERIC DEPOSITION WITHIN THE BAKCHAR BOG (THE NORTH-EASTERN PART OF THE GREAT VASYUGAN MIRE). ATMOSPHERIC DEPOSITIONS OF CU, PB, ZN, AND CD WERE ANALYSED USING THE PASSIVE DUST DEPOSITION METHOD, MEASURING PARTICLE CONTENT PER M2 DURING 2018-2019. DATA ANALYSIS SHOWED AN EXCESS OF ZN IN ATMOSPHERIC DEPOSITION THAT PERSISTED FOR THREE YEARS AFTER A FIRE IN A DRAINED BOG, DURING BOTH SUMMER AND WINTER OBSERVATION PERIODS, WITH A MAXIMUM VALUE OF 3.63 MG/M(2) PER MONTH IN 2018. THE IMPACT OF THE FIRE ON CD AND PB CONTENT PERSISTED FOR TWO YEARS AFTER THE FIRE. THE CU CONTENT OF ATMOSPHERIC DEPOSITIONS IS NOT AFFECTED BY THE PYROGENIC FACTOR. THE ANALYSIS OF SEASONAL DYNAMICS SHOWED THAT THE ZN, CD, AND PB CONTENT OF ATMOSPHERIC DEPOSITIONS WAS INFLUENCED BY WILD FIRES THAT CAUSE THE TRANSFER OF POLLUTANTS AT BOTH LOCAL AND REGIONAL SCALES.","MONITORING THE ATMOSPHERIC DEPOSITION OF ZN, CU, CD, AND PB WITHIN THE AREA OF THE GREAT VASYUGAN MIRE","ATMOSPHERIC AND OCEANIC OPTICS","ARTICLE","SEP",2020,"10.1134/S1024856020050176","OPTICS","WOS:000579847200010"
"806","GAITNIEKS T, 2021, FOREST ECOL MANAG","GAITNIEKS T;BRUNA L;ZALUMA A;BURNEVICA N;KLAVINA D;LEGZDINA L;JANSONS J;PIRI T","BECAUSE INTENSIVE FORESTRY FAVORS THE SPREAD OF HETEROBASIDION SPP., INCREASING AMOUNTS OF DECAYED NORWAY SPRUCE (PICEA ABIES) WOOD IN FOREST STANDS SHOULD BE TAKEN INTO ACCOUNT IN THE MANAGEMENT OF COMMERCIAL FORESTS. SPRUCE WOOD COLONIZED BY HETEROBASIDION SPP. ENSURES FRUIT BODY FORMATION, WHICH INCREASES THE RISK OF NEW INFECTIONS BY BASIDIOSPORES AND, SUBSEQUENTLY, THE SPREAD OF HETEROBASIDION ROOT ROT. TO DATE, VERY LITTLE IS KNOWN ABOUT THE PREVALENCE OF HETEROBASIDION FRUIT BODIES ON DECAYED SPRUCE WOOD IN DIFFERENT ENVIRONMENTS. TO ASSESS HETEROBASIDION FRUIT BODY PRODUCTION ON VARIOUS SOIL TYPES AND ON DIFFERENT PARTS OF TREES, MORE THAN 36,000 FRUIT BODIES ON 425 DECAYED LOGS, 321 DECAYED TREES, AND 262 STUMPS OF NORWAY SPRUCE LOCATED ON MINERAL AND PEAT SOILS WERE SURVEYED. THE MOST ABUNDANT FRUIT BODY FORMATION OCCURRED ON INFECTED SPRUCE LOGS LEFT ON PEAT SOIL. SIGNIFICANTLY MORE FRUIT BODIES (AVERAGE TOTAL FRUIT BODY AREA CM(2) M(-3)) WERE FOUND ON LOGS ON DRAINED PEAT SOIL COMPARED TO DRAINED MINERAL SOIL (4960 AND 2674 CM(2,) RESPECTIVELY). ON STEMS OF WINDTHROWN, UPROOTED TREES, APPROXIMATELY THREE TIMES MORE ACTIVELY SPORULATING FRUIT BODIES WERE FORMED COMPARED TO ROOTS. FURTHER, APPROXIMATELY TWO TIMES MORE HETEROBASIDION FRUIT BODIES OCCURRED ON THE ROOTS OF PARTLY UPLIFTED STUMPS THAN ON STUMPS WITH ROOTS REMAINING IN THE SOIL. H. PARVIPORUM WAS IDENTIFIED IN 88% AND H. ANNOSUM IN 12% OF ANALYZED SPRUCE INDIVIDUALS. IN CASES WHERE THE TREE WAS INFECTED BY H. ANNOSUM S.S., FRUIT BODIES OF THIS FUNGUS WERE ALSO COMMONLY PRODUCED ON SPRUCE WOOD. ABUNDANT DEVELOPMENT OF FRUIT BODIES WAS ALSO OBSERVED IN ABANDONED AGRICULTURAL AND PASTURE LANDS. MOREOVER, RICH VEGETATION IN FERTILE FOREST TYPES FAVORED FRUIT BODY DEVELOPMENT ON BOTH MINERAL AND PEAT SOILS. ON SUCH SITES, INFECTED LOGS AND WINDTHROWN TREES, AS WELL AS PARTLY UPLIFTED SPRUCE STUMPS, SHOULD BE REMOVED TO LIMIT THE SPREAD OF HETEROBASIDION SPP. BY BASIDIOSPORES.","DEVELOPMENT OF HETEROBASIDION SPP. FRUIT BODIES ON DECAYED PIECEA ABIES","FOREST ECOLOGY AND MANAGEMENT","ARTICLE","FEB 15",2021,"10.1016/j.foreco.2020.118835","FORESTRY","WOS:000617950400008"
